comparison_version,policy_id,policy_label,policy_strategy,selection_eligible,recovery_case_id,guest_tier,failure_category,severity,hotel_responsibility_score,reported_in_stay,occupancy_pressure,high_demand_rate_flag,high_local_demand_flag,reservation_match_confidence,crm_match_confidence,reference_recovery_need_score,reference_recovery_tier,recommendation_status,selected_comp_code,selected_comp_label,selected_guest_facing_value,internal_cost_low,internal_cost_mid,internal_cost_high,issue_fit_score,selected_min_tier_fit,selected_max_tier_fit,adequacy_evaluable,recovery_adequate,safe_recovery_path,high_risk_case,high_risk_under_recovery,operational_infeasible,operational_pressure_review,fit_uncertainty_review,property_aligned_gesture,direct_room_refund,manager_review_required,manager_review_evaluable,data_hold_case,data_hold_compliant,tier_five_review_compliant,evaluation_provenance
comp-policy-comparison-v1.0.0,cost_guardrail,Guardrailed recovery,lowest_cost_adequate,true,case_00015,returning_guest,room_assignment_expectation_gap,3,0.74,false,0.507,false,false,0.78,0.95,58.05,4,recommendation,partial_room_refund,partial room refund,150,150,150,150,0.75,4,5,true,true,true,true,false,false,false,false,false,true,false,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,recovery_first,Recovery first,highest_perceived_recovery,true,case_00015,returning_guest,room_assignment_expectation_gap,3,0.74,false,0.507,false,false,0.78,0.95,58.05,4,recommendation,future_stay_credit,future-stay credit,185,56,111,157,0.56,4,5,true,false,true,true,false,false,false,true,false,false,true,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,intelligent_generosity,Intelligent generosity,context_aware_policy_engine,true,case_00015,returning_guest,room_assignment_expectation_gap,3,0.74,false,0.507,false,false,0.78,0.95,58.05,4,recommendation,rooftop_f_and_b_credit,Calabra or Palma dining credit,180,45,72,108,0.45,2,5,true,false,true,true,false,false,false,true,true,false,true,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,synthetic_discretionary_baseline,Synthetic discretionary baseline,replay_synthetic_history,false,case_00016,returning_guest,room_assignment_expectation_gap,4,0.79,false,0.788,false,false,1.0,0.95,66.94,4,reference_action,late_checkout,late checkout,85,17,17,17,0.5,2,4,true,false,false,true,true,true,false,false,true,false,false,false,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,tiered_standardization,Tiered standardization,highest_issue_fit,true,case_00016,returning_guest,room_assignment_expectation_gap,4,0.79,false,0.788,false,false,1.0,0.95,66.94,4,recommendation,partial_room_refund,partial room refund,210,210,210,210,0.75,4,5,true,true,true,true,false,false,false,false,false,true,false,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,cost_guardrail,Guardrailed recovery,lowest_cost_adequate,true,case_00016,returning_guest,room_assignment_expectation_gap,4,0.79,false,0.788,false,false,1.0,0.95,66.94,4,recommendation,partial_room_refund,partial room refund,210,210,210,210,0.75,4,5,true,true,true,true,false,false,false,false,false,true,false,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,recovery_first,Recovery first,highest_perceived_recovery,true,case_00016,returning_guest,room_assignment_expectation_gap,4,0.79,false,0.788,false,false,1.0,0.95,66.94,4,recommendation,future_stay_credit,future-stay credit,280,84,168,238,0.56,4,5,true,false,true,true,false,false,false,true,false,false,true,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,intelligent_generosity,Intelligent generosity,context_aware_policy_engine,true,case_00016,returning_guest,room_assignment_expectation_gap,4,0.79,false,0.788,false,false,1.0,0.95,66.94,4,recommendation,future_stay_credit,future-stay credit,280,84,168,238,0.56,4,5,true,false,true,true,false,false,false,true,false,false,true,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,synthetic_discretionary_baseline,Synthetic discretionary baseline,replay_synthetic_history,false,case_00017,returning_guest,f_and_b_service_lapse,2,0.7,true,0.601,true,false,1.0,0.95,43.54,3,reference_action,amenity_gesture,in-room amenity gesture,50,22,22,22,0.7,1,3,true,true,true,false,false,false,false,false,true,false,false,false,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,tiered_standardization,Tiered standardization,highest_issue_fit,true,case_00017,returning_guest,f_and_b_service_lapse,2,0.7,true,0.601,true,false,1.0,0.95,43.54,3,recommendation,rooftop_f_and_b_credit,Calabra or Palma dining credit,150,38,60,90,0.88,2,5,true,true,true,false,false,false,false,false,true,false,false,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,cost_guardrail,Guardrailed recovery,lowest_cost_adequate,true,case_00017,returning_guest,f_and_b_service_lapse,2,0.7,true,0.601,true,false,1.0,0.95,43.54,3,recommendation,rooftop_f_and_b_credit,Calabra or Palma dining credit,150,38,60,90,0.88,2,5,true,true,true,false,false,false,false,false,true,false,false,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,recovery_first,Recovery first,highest_perceived_recovery,true,case_00017,returning_guest,f_and_b_service_lapse,2,0.7,true,0.601,true,false,1.0,0.95,43.54,3,recommendation,rooftop_f_and_b_credit,Calabra or Palma dining credit,150,38,60,90,0.88,2,5,true,true,true,false,false,false,false,false,true,false,false,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,intelligent_generosity,Intelligent generosity,context_aware_policy_engine,true,case_00017,returning_guest,f_and_b_service_lapse,2,0.7,true,0.601,true,false,1.0,0.95,43.54,3,recommendation,rooftop_f_and_b_credit,Calabra or Palma dining credit,150,38,60,90,0.88,2,5,true,true,true,false,false,false,false,false,true,false,false,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,synthetic_discretionary_baseline,Synthetic discretionary baseline,replay_synthetic_history,false,case_00018,returning_guest,f_and_b_service_lapse,5,0.75,true,0.528,false,false,1.0,0.95,70.47,4,reference_action,rooftop_f_and_b_credit,Calabra or Palma dining credit,115,46,46,46,0.88,2,5,true,true,true,true,false,false,false,false,true,false,false,false,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,tiered_standardization,Tiered standardization,highest_issue_fit,true,case_00018,returning_guest,f_and_b_service_lapse,5,0.75,true,0.528,false,false,1.0,0.95,70.47,4,recommendation,rooftop_f_and_b_credit,Calabra or Palma dining credit,180,45,72,108,0.88,2,5,true,true,true,true,false,false,false,false,true,false,false,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,cost_guardrail,Guardrailed recovery,lowest_cost_adequate,true,case_00018,returning_guest,f_and_b_service_lapse,5,0.75,true,0.528,false,false,1.0,0.95,70.47,4,recommendation,rooftop_f_and_b_credit,Calabra or Palma dining credit,180,45,72,108,0.88,2,5,true,true,true,true,false,false,false,false,true,false,false,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,recovery_first,Recovery first,highest_perceived_recovery,true,case_00018,returning_guest,f_and_b_service_lapse,5,0.75,true,0.528,false,false,1.0,0.95,70.47,4,recommendation,rooftop_f_and_b_credit,Calabra or Palma dining credit,180,45,72,108,0.88,2,5,true,true,true,true,false,false,false,false,true,false,false,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,intelligent_generosity,Intelligent generosity,context_aware_policy_engine,true,case_00018,returning_guest,f_and_b_service_lapse,5,0.75,true,0.528,false,false,1.0,0.95,70.47,4,recommendation,rooftop_f_and_b_credit,Calabra or Palma dining credit,180,45,72,108,0.88,2,5,true,true,true,true,false,false,false,false,true,false,false,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,synthetic_discretionary_baseline,Synthetic discretionary baseline,replay_synthetic_history,false,case_00019,returning_guest,room_readiness_delay,4,0.93,true,0.771,false,false,1.0,0.95,67.98,4,reference_action,room_upgrade,room upgrade,410,102,102,102,0.48,3,5,true,false,false,true,true,false,false,false,true,false,false,false,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,tiered_standardization,Tiered standardization,highest_issue_fit,true,case_00019,returning_guest,room_readiness_delay,4,0.93,true,0.771,false,false,1.0,0.95,67.98,4,recommendation,late_checkout,late checkout,100,8,20,45,0.9,2,4,true,true,true,true,false,false,false,false,true,false,false,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,cost_guardrail,Guardrailed recovery,lowest_cost_adequate,true,case_00019,returning_guest,room_readiness_delay,4,0.93,true,0.771,false,false,1.0,0.95,67.98,4,recommendation,late_checkout,late checkout,100,8,20,45,0.9,2,4,true,true,true,true,false,false,false,false,true,false,false,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,recovery_first,Recovery first,highest_perceived_recovery,true,case_00019,returning_guest,room_readiness_delay,4,0.93,true,0.771,false,false,1.0,0.95,67.98,4,recommendation,room_upgrade,room upgrade,360,29,90,234,0.48,3,5,true,false,true,true,false,false,false,true,true,false,true,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,intelligent_generosity,Intelligent generosity,context_aware_policy_engine,true,case_00019,returning_guest,room_readiness_delay,4,0.93,true,0.771,false,false,1.0,0.95,67.98,4,recommendation,rooftop_f_and_b_credit,Calabra or Palma dining credit,180,45,72,108,0.72,2,5,true,true,true,true,false,false,false,true,true,false,true,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,synthetic_discretionary_baseline,Synthetic discretionary baseline,replay_synthetic_history,false,case_00020,vip_guest,room_assignment_expectation_gap,4,0.79,true,0.837,false,false,1.0,0.95,68.06,4,reference_unknown,no_matched_comp_record,No matched synthetic comp record,0,0,0,0,0.0,0,0,false,false,false,true,false,false,false,false,false,false,false,false,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,tiered_standardization,Tiered standardization,highest_issue_fit,true,case_00020,vip_guest,room_assignment_expectation_gap,4,0.79,true,0.837,false,false,1.0,0.95,68.06,4,recommendation,room_upgrade,room upgrade,360,29,90,234,0.9,3,5,true,true,true,true,false,false,false,false,true,false,false,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,cost_guardrail,Guardrailed recovery,lowest_cost_adequate,true,case_00020,vip_guest,room_assignment_expectation_gap,4,0.79,true,0.837,false,false,1.0,0.95,68.06,4,recommendation,room_upgrade,room upgrade,360,29,90,234,0.9,3,5,true,true,true,true,false,false,false,false,true,false,false,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,recovery_first,Recovery first,highest_perceived_recovery,true,case_00020,vip_guest,room_assignment_expectation_gap,4,0.79,true,0.837,false,false,1.0,0.95,68.06,4,recommendation,room_upgrade,room upgrade,360,29,90,234,0.9,3,5,true,true,true,true,false,false,false,false,true,false,false,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,intelligent_generosity,Intelligent generosity,context_aware_policy_engine,true,case_00020,vip_guest,room_assignment_expectation_gap,4,0.79,true,0.837,false,false,1.0,0.95,68.06,4,recommendation,room_upgrade,room upgrade,360,29,90,234,0.9,3,5,true,true,true,true,false,false,false,false,true,false,false,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,synthetic_discretionary_baseline,Synthetic discretionary baseline,replay_synthetic_history,false,case_00021,returning_guest,valet_or_parking_delay,3,0.62,true,0.99,false,false,1.0,0.95,54.97,3,reference_action,parking_fee_waiver,parking or destination-fee waiver,0,0,0,0,0.9,2,4,true,true,true,false,false,false,false,false,true,false,false,false,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,tiered_standardization,Tiered standardization,highest_issue_fit,true,case_00021,returning_guest,valet_or_parking_delay,3,0.62,true,0.99,false,false,1.0,0.95,54.97,3,recommendation,parking_fee_waiver,parking or destination-fee waiver,85,7,15,30,0.9,2,4,true,true,true,false,false,false,false,false,true,false,false,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,cost_guardrail,Guardrailed recovery,lowest_cost_adequate,true,case_00021,returning_guest,valet_or_parking_delay,3,0.62,true,0.99,false,false,1.0,0.95,54.97,3,recommendation,parking_fee_waiver,parking or destination-fee waiver,85,7,15,30,0.9,2,4,true,true,true,false,false,false,false,false,true,false,false,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,recovery_first,Recovery first,highest_perceived_recovery,true,case_00021,returning_guest,valet_or_parking_delay,3,0.62,true,0.99,false,false,1.0,0.95,54.97,3,recommendation,spa_wellness_credit,Surya Spa or Recovery Suite credit,275,82,151,206,0.25,3,5,true,false,true,false,false,false,false,true,true,false,true,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,intelligent_generosity,Intelligent generosity,context_aware_policy_engine,true,case_00021,returning_guest,valet_or_parking_delay,3,0.62,true,0.99,false,false,1.0,0.95,54.97,3,recommendation,parking_fee_waiver,parking or destination-fee waiver,85,7,15,30,0.9,2,4,true,true,true,false,false,false,false,false,true,false,false,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,synthetic_discretionary_baseline,Synthetic discretionary baseline,replay_synthetic_history,false,case_00022,returning_guest,room_assignment_expectation_gap,3,0.74,true,0.422,false,false,1.0,0.95,53.58,3,reference_unknown,no_matched_comp_record,No matched synthetic comp record,0,0,0,0,0.0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,tiered_standardization,Tiered standardization,highest_issue_fit,true,case_00022,returning_guest,room_assignment_expectation_gap,3,0.74,true,0.422,false,false,1.0,0.95,53.58,3,recommendation,room_upgrade,room upgrade,300,24,75,195,0.9,3,5,true,true,true,false,false,false,false,false,true,false,false,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,cost_guardrail,Guardrailed recovery,lowest_cost_adequate,true,case_00022,returning_guest,room_assignment_expectation_gap,3,0.74,true,0.422,false,false,1.0,0.95,53.58,3,recommendation,room_upgrade,room upgrade,300,24,75,195,0.9,3,5,true,true,true,false,false,false,false,false,true,false,false,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,recovery_first,Recovery first,highest_perceived_recovery,true,case_00022,returning_guest,room_assignment_expectation_gap,3,0.74,true,0.422,false,false,1.0,0.95,53.58,3,recommendation,room_upgrade,room upgrade,300,24,75,195,0.9,3,5,true,true,true,false,false,false,false,false,true,false,false,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,intelligent_generosity,Intelligent generosity,context_aware_policy_engine,true,case_00022,returning_guest,room_assignment_expectation_gap,3,0.74,true,0.422,false,false,1.0,0.95,53.58,3,recommendation,room_upgrade,room upgrade,300,24,75,195,0.9,3,5,true,true,true,false,false,false,false,false,true,false,false,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,synthetic_discretionary_baseline,Synthetic discretionary baseline,replay_synthetic_history,false,case_00023,new_guest,maintenance_issue,4,0.83,true,0.75,true,false,1.0,0.95,67.99,4,reference_unknown,no_matched_comp_record,No matched synthetic comp record,0,0,0,0,0.0,0,0,false,false,false,true,false,false,false,false,false,false,false,false,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,tiered_standardization,Tiered standardization,highest_issue_fit,true,case_00023,new_guest,maintenance_issue,4,0.83,true,0.75,true,false,1.0,0.95,67.99,4,recommendation,partial_room_refund,partial room refund,280,280,280,280,0.8,4,5,true,true,true,true,false,false,false,false,false,true,false,true,false,true,true,synthetic_case_policy_assumption
