sample_row_id,source_row_number,hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,stay_nights,room_type_mismatch
booking_sample_0478,58666,City Hotel,1,37,2016,October,42,13,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,56,NULL,0,Transient-Party,105,0,0,Canceled,2016-09-06,3,false
booking_sample_0479,58706,City Hotel,1,233,2016,October,42,14,1,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,3,NULL,0,Transient,90,0,0,Canceled,2016-08-17,3,false
booking_sample_0480,58780,City Hotel,1,164,2016,October,43,16,1,0,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,34,NULL,0,Transient,115,0,0,Canceled,2016-09-27,1,false
booking_sample_0481,58799,City Hotel,1,164,2016,October,43,16,1,0,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,34,NULL,0,Transient,115,0,0,Canceled,2016-09-27,1,false
booking_sample_0482,58918,City Hotel,1,605,2016,October,43,17,1,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,60,0,0,Canceled,2016-09-20,3,false
booking_sample_0483,59077,City Hotel,1,263,2016,October,43,21,0,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,31,NULL,0,Transient,110,0,0,Canceled,2016-03-09,2,false
booking_sample_0484,59177,City Hotel,1,240,2016,October,43,21,1,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,37,NULL,0,Transient,110,0,0,Canceled,2016-03-15,3,false
booking_sample_0485,59393,City Hotel,1,32,2016,October,44,28,0,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,144,0,1,Canceled,2016-10-19,2,false
booking_sample_0486,59501,City Hotel,1,189,2016,October,44,28,1,2,2,0,0,BB,AUT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,109.8,0,0,Canceled,2016-09-26,3,false
booking_sample_0487,59553,City Hotel,1,16,2016,October,44,29,1,1,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,140,0,1,Canceled,2016-10-23,2,false
booking_sample_0488,59700,City Hotel,1,166,2016,November,45,1,0,3,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,236,NULL,0,Transient,110,0,0,Canceled,2016-07-13,3,false
booking_sample_0489,59707,City Hotel,1,166,2016,November,45,1,0,3,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,236,NULL,0,Transient,110,0,0,Canceled,2016-07-13,3,false
booking_sample_0490,59739,City Hotel,1,166,2016,November,45,1,0,3,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,236,NULL,0,Transient,110,0,0,Canceled,2016-07-13,3,false
booking_sample_0491,59787,City Hotel,1,24,2016,November,45,1,0,4,2,2,0,BB,SWE,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9,NULL,0,Transient,161.5,0,0,Canceled,2016-10-08,4,false
booking_sample_0492,59868,City Hotel,1,304,2016,November,45,3,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,21,NULL,0,Transient,89,0,0,Canceled,2016-02-01,3,false
booking_sample_0493,59918,City Hotel,1,304,2016,November,45,3,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,21,NULL,0,Transient,89,0,0,Canceled,2016-02-01,3,false
booking_sample_0494,60270,City Hotel,1,626,2016,November,46,7,1,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,62.8,0,0,Canceled,2016-09-26,3,false
booking_sample_0495,60292,City Hotel,1,82,2016,November,46,7,1,2,1,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,NULL,0,Transient,133.98,0,1,Canceled,2016-10-26,3,false
booking_sample_0496,60301,City Hotel,1,277,2016,November,46,7,1,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,NULL,NULL,0,Transient,100,0,0,Canceled,2016-04-04,3,false
booking_sample_0497,60461,City Hotel,1,300,2016,November,46,11,0,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,65,0,0,Canceled,2016-03-14,2,false
booking_sample_0498,60589,City Hotel,1,26,2016,November,47,16,0,3,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,NULL,350,0,Transient-Party,77,0,0,Canceled,2016-10-21,3,false
booking_sample_0499,60638,City Hotel,1,79,2016,November,47,17,0,3,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,102.6,0,1,Canceled,2016-11-05,3,false
booking_sample_0500,60865,City Hotel,1,184,2016,November,48,24,0,3,2,0,0,SC,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,69.9,0,0,Canceled,2016-05-24,3,false
booking_sample_0501,60881,City Hotel,1,308,2016,November,48,25,0,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,20,NULL,0,Transient,52,0,0,Canceled,2016-03-15,2,false
booking_sample_0502,60900,City Hotel,1,308,2016,November,48,25,0,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,20,NULL,0,Transient,52,0,0,Canceled,2016-03-15,2,false
booking_sample_0503,60973,City Hotel,1,35,2016,November,49,28,1,1,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,NULL,NULL,0,Transient-Party,75,0,0,Canceled,2016-11-25,2,false
booking_sample_0504,61172,City Hotel,1,8,2016,December,49,3,1,1,2,2,0,BB,ESP,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9,NULL,0,Transient,177.5,0,0,Canceled,2016-11-25,2,false
booking_sample_0505,61336,City Hotel,1,58,2016,December,50,8,0,2,2,1,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,109.8,0,0,Canceled,2016-11-18,2,false
booking_sample_0506,61462,City Hotel,1,26,2016,December,51,12,2,5,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,154,NULL,0,Transient,75,0,0,Canceled,2016-11-29,7,false
booking_sample_0507,61607,City Hotel,1,6,2016,December,52,19,1,0,2,0,0,BB,DEU,Direct,Direct,0,0,0,A,A,1,No Deposit,14,NULL,0,Transient,88,0,0,Canceled,2016-12-16,1,false
booking_sample_0508,61631,City Hotel,1,28,2016,December,52,20,0,5,1,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,74.8,0,0,Canceled,2016-11-27,5,false
booking_sample_0509,61708,City Hotel,1,83,2016,December,52,23,2,2,3,0,0,BB,ITA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,119,0,2,Canceled,2016-10-29,4,false
booking_sample_0510,61998,City Hotel,1,212,2016,December,53,29,2,4,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,88.4,0,0,Canceled,2016-06-07,6,false
booking_sample_0511,62131,City Hotel,1,33,2017,January,1,2,1,3,2,1,0,BB,IRN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,105.4,0,1,Canceled,2016-12-15,4,false
booking_sample_0512,62157,City Hotel,1,29,2017,January,1,3,0,2,2,0,0,SC,CHN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,79.2,0,1,Canceled,2016-12-16,2,false
booking_sample_0513,62311,City Hotel,1,75,2017,January,2,8,2,1,1,0,0,BB,PRT,Groups,TA/TO,0,0,0,D,D,0,No Deposit,330,NULL,0,Transient-Party,67,0,2,Canceled,2016-12-20,3,false
booking_sample_0514,62495,City Hotel,1,38,2017,January,2,14,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,Non Refund,NULL,67,0,Transient,75,0,0,Canceled,2016-12-07,1,false
booking_sample_0515,62536,City Hotel,1,38,2017,January,2,14,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,Non Refund,NULL,67,0,Transient,75,0,0,Canceled,2016-12-07,1,false
booking_sample_0516,62817,City Hotel,1,59,2017,January,4,23,1,1,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,326,NULL,0,Transient,80,0,0,Canceled,2016-11-25,2,false
booking_sample_0517,62824,City Hotel,1,59,2017,January,4,23,1,1,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,326,NULL,0,Transient,80,0,0,Canceled,2016-11-25,2,false
booking_sample_0518,63002,City Hotel,1,8,2017,January,4,25,0,4,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,91.8,0,0,Canceled,2017-01-17,4,false
booking_sample_0519,63076,City Hotel,1,22,2017,January,5,29,2,2,1,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,68,0,0,Canceled,2017-01-07,4,false
booking_sample_0520,63167,City Hotel,1,56,2017,February,5,1,0,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,29,NULL,0,Transient,60,0,0,Canceled,2016-12-07,3,false
booking_sample_0521,63171,City Hotel,1,56,2017,February,5,1,0,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,29,NULL,0,Transient,60,0,0,Canceled,2016-12-07,3,false
booking_sample_0522,63414,City Hotel,1,180,2017,February,6,11,2,1,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,155,NULL,0,Transient,108.33,0,1,Canceled,2016-09-20,3,false
booking_sample_0523,63444,City Hotel,1,67,2017,February,7,12,2,0,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,3,NULL,0,Transient,80,0,0,Canceled,2016-12-07,2,false
booking_sample_0524,63685,City Hotel,1,15,2017,February,7,17,0,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,19,NULL,0,Transient,95,0,0,Canceled,2017-02-02,2,false
booking_sample_0525,63951,City Hotel,1,134,2017,February,8,25,0,1,1,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,30,NULL,0,Transient-Party,75,0,0,No-Show,2017-02-25,1,false
booking_sample_0526,64019,City Hotel,1,3,2017,February,9,26,2,1,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,85,NULL,0,Transient,86.4,0,0,Canceled,2017-02-23,3,false
booking_sample_0527,64042,City Hotel,1,79,2017,February,9,27,1,0,2,0,0,SC,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,79.2,0,1,Canceled,2017-02-10,1,false
booking_sample_0528,64234,City Hotel,1,28,2017,March,9,2,0,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,NULL,NULL,0,Transient,95,0,0,Canceled,2017-02-02,3,false
booking_sample_0529,64248,City Hotel,1,14,2017,March,9,3,0,2,2,0,0,SC,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,88,0,0,Canceled,2017-02-21,2,false
booking_sample_0530,64287,City Hotel,1,45,2017,March,9,4,1,1,1,0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,79.2,0,0,Canceled,2017-02-18,2,false
booking_sample_0531,64442,City Hotel,1,91,2017,March,10,9,1,3,2,0,0,SC,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,74.8,0,0,Canceled,2016-12-09,4,false
booking_sample_0532,64496,City Hotel,1,41,2017,March,10,11,1,1,2,0,0,BB,ITA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,118,0,0,Canceled,2017-02-23,2,false
booking_sample_0533,64579,City Hotel,1,52,2017,March,11,13,1,1,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,56,NULL,0,Transient,80,0,0,Canceled,2017-01-20,2,false
booking_sample_0534,64655,City Hotel,1,96,2017,March,11,14,0,4,2,0,0,SC,ROU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,74.8,0,0,Canceled,2017-03-08,4,false
booking_sample_0535,64745,City Hotel,1,92,2017,March,11,15,0,3,2,0,0,BB,PRT,Groups,Direct,0,0,0,A,A,0,Non Refund,NULL,NULL,0,Transient,85,0,0,Canceled,2016-12-13,3,false
booking_sample_0536,64896,City Hotel,1,36,2017,March,12,19,2,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,8,NULL,0,Transient,93.22,0,0,No-Show,2017-03-19,6,false
booking_sample_0537,64907,City Hotel,1,1,2017,March,12,20,1,3,2,0,0,BB,CHN,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,9,NULL,0,Transient,138.15,0,0,Canceled,2017-03-19,4,false
booking_sample_0538,64915,City Hotel,1,45,2017,March,12,20,1,3,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,D,D,1,No Deposit,NULL,428,0,Transient,95,0,2,Canceled,2017-03-16,4,false
booking_sample_0539,65002,City Hotel,1,28,2017,March,12,21,0,4,2,0,0,BB,CHN,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,92.18,0,0,Canceled,2017-02-28,4,false
booking_sample_0540,65081,City Hotel,1,102,2017,March,12,23,1,3,3,0,0,BB,RUS,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,134.3,0,2,Canceled,2016-12-13,4,false
booking_sample_0541,65174,City Hotel,1,206,2017,March,13,26,2,1,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,296,NULL,0,Transient-Party,114,0,0,Canceled,2016-12-10,3,false
booking_sample_0542,65453,City Hotel,1,73,2017,April,14,3,1,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,20,NULL,0,Transient,105,0,0,Canceled,2017-01-20,4,false
booking_sample_0543,65568,City Hotel,1,7,2017,April,14,5,0,3,1,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,NULL,418,0,Transient-Party,6,0,0,Canceled,2017-03-29,3,false
booking_sample_0544,65604,City Hotel,1,10,2017,April,14,6,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,9,NULL,0,Transient,174,0,0,Canceled,2017-03-31,1,false
booking_sample_0545,66083,City Hotel,1,125,2017,April,15,13,2,3,2,1,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,86,NULL,0,Transient,123.12,0,0,Canceled,2016-12-13,5,false
booking_sample_0546,66161,City Hotel,1,112,2017,April,15,15,1,1,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,148.5,0,0,No-Show,2017-04-15,2,false
booking_sample_0547,66258,City Hotel,1,99,2017,April,15,15,2,4,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,58,NULL,0,Transient-Party,95,0,0,Canceled,2017-03-07,6,false
booking_sample_0548,66604,City Hotel,1,393,2017,April,16,22,2,1,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,229,NULL,0,Transient,90,0,0,Canceled,2016-04-17,3,false
booking_sample_0549,66627,City Hotel,1,393,2017,April,16,22,2,1,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,229,NULL,0,Transient,90,0,0,Canceled,2016-04-17,3,false
booking_sample_0550,66657,City Hotel,1,152,2017,April,16,22,2,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,58,NULL,0,Transient,105,0,0,Canceled,2016-11-21,4,false
booking_sample_0551,66966,City Hotel,1,110,2017,April,17,26,1,4,2,1,0,BB,NOR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,136.8,0,0,Canceled,2017-01-06,5,false
booking_sample_0552,67073,City Hotel,1,23,2017,April,17,28,1,2,2,2,0,BB,ESP,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9,NULL,0,Transient,225,0,1,Canceled,2017-04-07,3,false
booking_sample_0553,67142,City Hotel,1,10,2017,April,17,29,0,1,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,190,0,2,Canceled,2017-04-21,1,false
booking_sample_0554,67387,City Hotel,1,16,2017,May,18,3,0,2,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,140,0,1,Canceled,2017-04-18,2,false
booking_sample_0555,67461,City Hotel,1,125,2017,May,18,3,1,4,2,0,0,BB,HUN,Direct,Direct,0,0,0,A,A,0,No Deposit,14,NULL,0,Transient,108,0,0,Canceled,2017-01-05,5,false
booking_sample_0556,67587,City Hotel,1,161,2017,May,18,5,0,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,30,NULL,0,Transient,120,0,0,Canceled,2016-11-25,2,false
booking_sample_0557,67608,City Hotel,1,161,2017,May,18,5,0,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,30,NULL,0,Transient,120,0,0,Canceled,2016-11-25,2,false
booking_sample_0558,67630,City Hotel,1,17,2017,May,18,5,1,2,2,0,0,SC,KOR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,150,0,0,Canceled,2017-04-20,3,false
booking_sample_0559,67748,City Hotel,1,407,2017,May,18,6,2,1,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,229,NULL,0,Transient,90,0,0,Canceled,2016-04-17,3,false
booking_sample_0560,67790,City Hotel,1,245,2017,May,19,7,2,2,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,117,0,2,Canceled,2016-09-07,4,false
booking_sample_0561,67908,City Hotel,1,5,2017,May,19,9,0,1,2,0,0,BB,PRT,Groups,Corporate,0,0,0,A,A,0,Non Refund,47,NULL,0,Transient,90,0,0,Canceled,2017-05-05,1,false
booking_sample_0562,68069,City Hotel,1,84,2017,May,19,12,0,2,3,0,0,BB,ITA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,189,0,0,Canceled,2017-04-24,2,false
booking_sample_0563,68092,City Hotel,1,51,2017,May,19,12,2,2,2,0,0,BB,TUR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,9,NULL,0,Transient,207,0,0,Canceled,2017-03-22,4,false
booking_sample_0564,68097,City Hotel,1,334,2017,May,19,12,2,4,3,0,0,BB,BRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,142.2,0,1,Canceled,2017-03-27,6,false
booking_sample_0565,68179,City Hotel,1,365,2017,May,20,15,1,0,2,0,0,BB,BEN,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,122.4,0,2,Canceled,2017-03-27,1,false
booking_sample_0566,68283,City Hotel,1,164,2017,May,20,15,1,2,1,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,NULL,NULL,0,Transient,160,0,0,Canceled,2017-01-31,3,false
booking_sample_0567,68369,City Hotel,1,394,2017,May,20,16,0,1,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,229,NULL,0,Transient-Party,90,0,0,Canceled,2017-05-04,1,false
booking_sample_0568,68446,City Hotel,1,356,2017,May,20,18,0,2,2,0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,99,0,0,Canceled,2016-06-29,2,false
booking_sample_0569,68471,City Hotel,1,57,2017,May,20,18,0,3,2,0,0,BB,AUT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,162,0,0,Canceled,2017-04-01,3,false
booking_sample_0570,68490,City Hotel,1,85,2017,May,20,18,2,5,2,0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,140.14,0,1,Canceled,2017-03-08,7,false
booking_sample_0571,68713,City Hotel,1,75,2017,May,20,20,2,1,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,229,NULL,0,Transient-Party,90,0,0,Canceled,2017-04-10,3,false
booking_sample_0572,69158,City Hotel,1,32,2017,May,21,26,1,2,2,0,0,SC,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,160,0,2,Canceled,2017-05-03,3,false
booking_sample_0573,69193,City Hotel,1,105,2017,May,21,27,0,1,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,155,NULL,0,Transient,185,0,1,Canceled,2017-04-23,1,false
booking_sample_0574,69450,City Hotel,1,11,2017,May,22,31,0,2,3,0,0,BB,ISR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,210,0,2,Canceled,2017-05-25,2,false
booking_sample_0575,69579,City Hotel,1,189,2017,June,22,2,0,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,NULL,NULL,0,Transient,100,0,0,Canceled,2016-11-25,2,false
booking_sample_0576,70241,City Hotel,1,106,2017,June,24,12,1,2,3,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,189,0,0,Canceled,2017-02-26,3,false
booking_sample_0577,70289,City Hotel,1,164,2017,June,24,14,0,3,2,0,0,BB,FRA,Direct,Direct,0,0,0,A,A,0,No Deposit,14,NULL,0,Transient,117,0,0,Canceled,2017-06-12,3,false
booking_sample_0578,70741,City Hotel,1,153,2017,June,25,21,0,4,1,0,0,BB,PRT,Corporate,TA/TO,0,0,0,A,A,0,Non Refund,NULL,348,0,Transient,110,0,0,Canceled,2017-01-19,4,false
booking_sample_0579,70756,City Hotel,1,34,2017,June,25,22,0,1,1,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,85,NULL,0,Transient,89,0,0,No-Show,2017-06-22,1,false
booking_sample_0580,70849,City Hotel,1,177,2017,June,25,23,1,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,130.5,0,0,Canceled,2017-01-04,3,false
booking_sample_0581,70867,City Hotel,1,158,2017,June,25,23,2,2,2,2,0,BB,SVK,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9,NULL,0,Transient,198,0,1,Canceled,2017-05-05,4,false
booking_sample_0582,70887,City Hotel,1,195,2017,June,25,24,1,1,2,0,0,BB,ITA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,130.5,0,1,Canceled,2017-05-15,2,false
booking_sample_0583,71159,City Hotel,1,215,2017,June,26,28,0,4,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,NULL,NULL,0,Transient,110,0,0,Canceled,2016-11-25,4,false
booking_sample_0584,71229,City Hotel,1,135,2017,June,26,30,0,1,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,30,NULL,0,Transient,130,0,0,Canceled,2017-02-15,1,false
booking_sample_0585,71259,City Hotel,1,216,2017,June,26,30,1,2,2,0,0,SC,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,92.4,0,0,Canceled,2016-11-26,3,false
booking_sample_0586,71288,City Hotel,1,462,2017,July,26,1,2,1,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,229,NULL,0,Transient-Party,90,0,0,Canceled,2017-06-06,3,false
booking_sample_0587,71300,City Hotel,1,220,2017,July,26,1,2,2,2,2,0,BB,BEL,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9,NULL,0,Transient,179.1,0,2,Canceled,2016-11-23,4,false
booking_sample_0588,71397,City Hotel,1,465,2017,July,27,4,0,1,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,229,NULL,0,Transient,90,0,0,Canceled,2017-06-28,1,false
booking_sample_0589,71565,City Hotel,1,270,2017,July,27,7,0,2,2,0,0,HB,ITA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,190.8,0,1,Canceled,2017-03-27,2,false
booking_sample_0590,71758,City Hotel,1,181,2017,July,28,11,2,5,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,120.6,0,0,Canceled,2017-01-16,7,false
booking_sample_0591,71858,City Hotel,1,174,2017,July,28,14,0,2,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,D,2,No Deposit,9,NULL,0,Transient,116.1,0,0,Canceled,2017-01-27,2,false
booking_sample_0592,72107,City Hotel,1,21,2017,July,29,21,0,1,2,0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,108,0,1,Canceled,2017-06-30,1,false
booking_sample_0593,72176,City Hotel,1,240,2017,July,30,23,2,1,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,NULL,NULL,0,Transient,110,0,0,Canceled,2016-11-25,3,false
booking_sample_0594,72190,City Hotel,1,240,2017,July,30,23,2,1,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,NULL,NULL,0,Transient,110,0,0,Canceled,2016-11-25,3,false
booking_sample_0595,72326,City Hotel,1,160,2017,July,30,26,0,4,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,42,NULL,0,Transient,80.1,0,1,Canceled,2017-02-21,4,false
booking_sample_0596,72362,City Hotel,1,150,2017,July,30,27,0,1,2,1,0,HB,GBR,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9,NULL,0,Transient,190.8,0,0,Canceled,2017-03-15,1,false
booking_sample_0597,72539,City Hotel,1,305,2017,July,31,30,2,2,3,0,0,BB,POL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,143.38,0,0,Canceled,2016-09-28,4,false
booking_sample_0598,72549,City Hotel,1,333,2017,July,31,30,4,5,2,1,0,BB,MAR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,119.7,0,0,Canceled,2017-05-22,9,false
booking_sample_0599,72613,City Hotel,1,113,2017,August,31,1,0,3,2,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,125,0,1,Canceled,2017-07-03,3,false
