pos_charge_id,pms_reservation_id,guest_lookup_key,outlet,charge_amount,charge_timestamp,void_or_adjustment_flag
POS0000359,PMS000175,guest_key_00175,spa_wellness,585,2026-11-16,false
POS0000360,PMS000175,guest_key_00175,calabra_rooftop,170,2026-11-16,false
POS0000361,PMS000176,guest_key_00176,palma_lobby_lounge,120,2026-02-19,false
POS0000362,PMS000176,guest_key_00176,calabra_rooftop,315,2026-02-19,false
POS0000363,PMS000176,guest_key_00176,calabra_rooftop,115,2026-02-16,false
POS0000364,PMS000180,guest_key_00180,palma_lobby_lounge,155,2026-05-28,false
POS0000365,PMS000180,guest_key_00180,spa_wellness,285,2026-05-28,true
POS0000366,PMS000180,,calabra_rooftop,275,2026-05-28,true
POS0000367,PMS000181,guest_key_00181,calabra_rooftop,230,2026-08-31,false
POS0000368,PMS000182,guest_key_00182,calabra_rooftop,150,2026-04-03,false
POS0000369,PMS000182,guest_key_00182,in_room_dining,215,2026-04-02,false
POS0000370,PMS000182,,valet_parking,65,2026-04-04,false
POS0000371,PMS000182,guest_key_00182,palma_lobby_lounge,55,2026-04-02,false
POS0000372,PMS000183,guest_key_00183,calabra_rooftop,155,2026-10-18,false
POS0000373,PMS000183,guest_key_00183,valet_parking,90,2026-10-18,false
POS0000374,PMS000183,guest_key_00183,in_room_dining,270,2026-10-18,false
POS0000375,PMS000184,guest_key_00184,in_room_dining,375,2026-02-07,false
POS0000376,PMS000184,guest_key_00184,calabra_rooftop,135,2026-02-08,false
POS0000377,PMS000184,guest_key_00184,in_room_dining,95,2026-02-07,false
POS0000378,PMS000184,guest_key_00184,in_room_dining,90,2026-02-08,false
POS0000379,PMS000185,guest_key_00185,calabra_rooftop,85,2026-09-09,false
POS0000380,PMS000186,guest_key_00186,calabra_rooftop,245,2026-06-20,false
POS0000381,PMS000189,guest_key_00189,in_room_dining,100,2026-01-12,false
POS0000382,,guest_key_00189,calabra_rooftop,140,2026-01-11,false
POS0000383,PMS000189,guest_key_00189,calabra_rooftop,345,2026-01-10,false
POS0000384,PMS000189,guest_key_00189,calabra_rooftop,235,2026-01-11,false
POS0000385,PMS000190,guest_key_00190,calabra_rooftop,235,2026-09-14,false
POS0000386,PMS000192,guest_key_00192,calabra_rooftop,140,2026-01-31,false
POS0000387,PMS000193,guest_key_00193,calabra_rooftop,210,2026-07-23,false
POS0000388,PMS000193,guest_key_00193,calabra_rooftop,220,2026-07-24,false
POS0000389,PMS000194,guest_key_00194,mini_bar_amenity,20,2026-07-31,false
POS0000390,PMS000194,guest_key_00194,valet_parking,100,2026-08-02,true
POS0000391,PMS000194,guest_key_00194,in_room_dining,240,2026-07-31,false
POS0000392,PMS000195,,spa_wellness,380,2026-05-04,false
POS0000393,PMS000195,guest_key_00195,valet_parking,65,2026-05-03,false
POS0000394,PMS000195,,valet_parking,110,2026-05-03,false
POS0000395,PMS000197,guest_key_00197,palma_lobby_lounge,80,2026-02-04,false
POS0000396,PMS000198,guest_key_00198,calabra_rooftop,400,2026-02-14,false
POS0000397,PMS000198,guest_key_00198,calabra_rooftop,65,2026-02-14,false
POS0000398,PMS000199,guest_key_00199,in_room_dining,110,2026-05-18,false
POS0000399,PMS000199,guest_key_00199,in_room_dining,130,2026-05-18,false
POS0000400,PMS000199,guest_key_00199,mini_bar_amenity,20,2026-05-20,false
POS0000401,PMS000200,guest_key_00200,calabra_rooftop,130,2026-11-07,false
POS0000402,PMS000201,guest_key_00201,palma_lobby_lounge,70,2026-04-29,false
POS0000403,PMS000201,guest_key_00201,calabra_rooftop,195,2026-04-30,false
POS0000404,PMS000202,guest_key_00202,palma_lobby_lounge,160,2026-05-08,false
POS0000405,PMS000203,guest_key_00203,valet_parking,115,2026-11-30,false
POS0000406,PMS000203,guest_key_00203,calabra_rooftop,165,2026-11-30,false
POS0000407,PMS000204,guest_key_00204,palma_lobby_lounge,50,2026-09-16,false
POS0000408,PMS000205,guest_key_00205,in_room_dining,65,2026-04-17,false
POS0000409,PMS000205,guest_key_00205,spa_wellness,305,2026-04-17,false
POS0000410,PMS000205,guest_key_00205,calabra_rooftop,300,2026-04-17,false
POS0000411,PMS000206,guest_key_00206,valet_parking,160,2026-10-29,false
POS0000412,PMS000206,guest_key_00206,palma_lobby_lounge,80,2026-10-29,false
POS0000413,PMS000206,guest_key_00206,valet_parking,110,2026-10-28,false
POS0000414,PMS000207,guest_key_00207,calabra_rooftop,125,2026-04-05,false
POS0000415,PMS000208,guest_key_00208,in_room_dining,505,2026-12-28,false
POS0000416,PMS000208,guest_key_00208,palma_lobby_lounge,80,2026-12-28,false
POS0000417,PMS000208,guest_key_00208,palma_lobby_lounge,45,2026-12-28,false
POS0000418,PMS000209,guest_key_00209,valet_parking,50,2026-12-18,false
POS0000419,PMS000209,guest_key_00209,mini_bar_amenity,20,2026-12-17,false
POS0000420,PMS000209,,palma_lobby_lounge,105,2026-12-17,false
POS0000421,PMS000210,guest_key_00210,palma_lobby_lounge,290,2026-06-03,false
POS0000422,PMS000210,guest_key_00210,calabra_rooftop,505,2026-06-03,false
POS0000423,PMS000210,guest_key_00210,calabra_rooftop,165,2026-06-03,true
POS0000424,PMS000211,guest_key_00211,in_room_dining,90,2026-09-11,false
POS0000425,,,valet_parking,85,2026-09-11,false
POS0000426,PMS000211,guest_key_00211,palma_lobby_lounge,110,2026-09-11,false
POS0000427,PMS000212,guest_key_00212,valet_parking,55,2026-07-15,false
POS0000428,PMS000212,guest_key_00212,valet_parking,30,2026-07-15,false
POS0000429,PMS000214,guest_key_00214,calabra_rooftop,125,2026-05-25,false
POS0000430,PMS000214,guest_key_00214,calabra_rooftop,245,2026-05-25,false
POS0000431,PMS000215,guest_key_00215,calabra_rooftop,140,2026-07-22,false
POS0000432,PMS000216,,palma_lobby_lounge,75,2026-03-13,false
POS0000433,PMS000216,guest_key_00216,palma_lobby_lounge,60,2026-03-13,false
POS0000434,PMS000217,guest_key_00217,calabra_rooftop,255,2026-08-08,false
POS0000435,,guest_key_00217,calabra_rooftop,110,2026-08-08,false
POS0000436,PMS000217,guest_key_00217,calabra_rooftop,210,2026-08-08,false
POS0000437,PMS000219,guest_key_00219,mini_bar_amenity,95,2026-02-05,false
POS0000438,PMS000219,guest_key_00219,spa_wellness,205,2026-02-02,false
POS0000439,PMS000219,guest_key_00219,calabra_rooftop,900,2026-02-01,false
POS0000440,PMS000220,guest_key_00220,palma_lobby_lounge,115,2026-01-28,false
POS0000441,PMS000220,guest_key_00220,palma_lobby_lounge,180,2026-01-31,false
POS0000442,PMS000221,guest_key_00221,palma_lobby_lounge,150,2026-01-21,false
POS0000443,PMS000221,,calabra_rooftop,900,2026-01-21,true
POS0000444,PMS000222,guest_key_00222,palma_lobby_lounge,85,2026-03-08,false
POS0000445,PMS000224,guest_key_00224,in_room_dining,215,2026-07-01,false
POS0000446,PMS000225,guest_key_00225,calabra_rooftop,175,2026-01-14,false
POS0000447,PMS000226,guest_key_00226,palma_lobby_lounge,130,2026-07-24,false
POS0000448,PMS000226,guest_key_00226,calabra_rooftop,100,2026-07-25,false
POS0000449,PMS000228,guest_key_00228,calabra_rooftop,85,2026-11-16,false
POS0000450,PMS000228,guest_key_00228,calabra_rooftop,645,2026-11-16,false
POS0000451,PMS000228,guest_key_00228,spa_wellness,215,2026-11-13,false
POS0000452,PMS000228,guest_key_00228,valet_parking,60,2026-11-17,false
POS0000453,PMS000230,guest_key_00230,in_room_dining,45,2026-07-05,false
POS0000454,PMS000230,guest_key_00230,calabra_rooftop,235,2026-07-05,false
POS0000455,PMS000230,guest_key_00230,mini_bar_amenity,70,2026-07-05,false
POS0000456,PMS000231,guest_key_00231,calabra_rooftop,50,2026-09-07,false
POS0000457,PMS000231,guest_key_00231,spa_wellness,235,2026-09-01,false
POS0000458,PMS000231,guest_key_00231,palma_lobby_lounge,135,2026-09-07,false
POS0000459,PMS000231,guest_key_00231,calabra_rooftop,205,2026-09-02,false
POS0000460,PMS000232,guest_key_00232,valet_parking,120,2026-07-30,false
POS0000461,PMS000232,,palma_lobby_lounge,55,2026-07-31,false
POS0000462,PMS000232,guest_key_00232,calabra_rooftop,250,2026-07-28,false
POS0000463,PMS000232,,in_room_dining,65,2026-07-31,false
POS0000464,PMS000233,guest_key_00233,calabra_rooftop,300,2026-10-18,false
POS0000465,PMS000233,guest_key_00233,calabra_rooftop,285,2026-10-18,false
POS0000466,PMS000233,guest_key_00233,spa_wellness,200,2026-10-19,false
POS0000467,PMS000233,guest_key_00233,spa_wellness,140,2026-10-19,false
POS0000468,,guest_key_00235,palma_lobby_lounge,40,2026-05-27,false
POS0000469,PMS000235,guest_key_00235,valet_parking,25,2026-05-27,false
POS0000470,PMS000235,guest_key_00235,calabra_rooftop,240,2026-05-27,false
POS0000471,PMS000235,guest_key_00235,valet_parking,25,2026-05-27,false
POS0000472,PMS000237,guest_key_00237,palma_lobby_lounge,165,2026-03-03,false
POS0000473,PMS000238,guest_key_00238,calabra_rooftop,335,2026-01-04,false
POS0000474,PMS000239,guest_key_00239,calabra_rooftop,260,2026-04-03,false
POS0000475,PMS000239,,calabra_rooftop,425,2026-04-03,false
POS0000476,PMS000240,,palma_lobby_lounge,110,2026-03-12,false
POS0000477,PMS000241,guest_key_00241,calabra_rooftop,420,2026-08-02,false
POS0000478,PMS000241,guest_key_00241,valet_parking,85,2026-08-03,true
POS0000479,PMS000241,guest_key_00241,palma_lobby_lounge,75,2026-08-02,false
POS0000480,PMS000242,guest_key_00242,palma_lobby_lounge,75,2026-08-03,false
POS0000481,PMS000242,guest_key_00242,in_room_dining,110,2026-08-03,false
POS0000482,PMS000242,,valet_parking,25,2026-08-02,false
POS0000483,PMS000242,guest_key_00242,calabra_rooftop,140,2026-08-02,false
POS0000484,PMS000244,guest_key_00244,in_room_dining,70,2026-11-08,false
POS0000485,PMS000244,guest_key_00244,valet_parking,60,2026-11-08,false
POS0000486,PMS000244,guest_key_00244,spa_wellness,225,2026-11-08,false
POS0000487,PMS000246,guest_key_00246,palma_lobby_lounge,125,2026-07-25,false
POS0000488,PMS000246,guest_key_00246,calabra_rooftop,80,2026-07-27,false
POS0000489,PMS000246,,palma_lobby_lounge,55,2026-07-26,false
POS0000490,PMS000248,guest_key_00248,palma_lobby_lounge,70,2026-03-26,false
POS0000491,PMS000248,guest_key_00248,valet_parking,95,2026-03-26,false
POS0000492,PMS000249,guest_key_00249,in_room_dining,70,2026-10-01,false
POS0000493,PMS000250,guest_key_00250,spa_wellness,295,2026-03-09,false
POS0000494,PMS000250,guest_key_00250,in_room_dining,260,2026-03-10,false
POS0000495,PMS000250,,spa_wellness,165,2026-03-10,false
POS0000496,PMS000250,guest_key_00250,palma_lobby_lounge,50,2026-03-07,false
POS0000497,PMS000251,guest_key_00251,calabra_rooftop,110,2026-03-27,false
POS0000498,PMS000251,guest_key_00251,calabra_rooftop,275,2026-03-27,true
POS0000499,PMS000251,guest_key_00251,calabra_rooftop,180,2026-03-27,false
POS0000500,PMS000251,guest_key_00251,calabra_rooftop,180,2026-03-27,false
POS0000501,PMS000252,guest_key_00252,palma_lobby_lounge,175,2026-05-29,false
POS0000502,PMS000252,guest_key_00252,palma_lobby_lounge,220,2026-05-28,false
POS0000503,PMS000253,guest_key_00253,mini_bar_amenity,40,2026-06-30,false
POS0000504,PMS000254,guest_key_00254,valet_parking,155,2026-09-11,false
POS0000505,PMS000254,guest_key_00254,spa_wellness,220,2026-09-10,false
POS0000506,PMS000254,guest_key_00254,valet_parking,30,2026-09-08,false
POS0000507,PMS000256,guest_key_00256,calabra_rooftop,195,2026-11-28,false
POS0000508,PMS000256,guest_key_00256,spa_wellness,305,2026-11-28,false
POS0000509,PMS000257,guest_key_00257,calabra_rooftop,345,2026-10-11,false
POS0000510,PMS000257,guest_key_00257,palma_lobby_lounge,60,2026-10-11,false
POS0000511,PMS000257,guest_key_00257,calabra_rooftop,155,2026-10-11,false
POS0000512,,,palma_lobby_lounge,95,2026-10-10,false
POS0000513,PMS000258,guest_key_00258,palma_lobby_lounge,45,2026-06-21,false
POS0000514,PMS000258,guest_key_00258,calabra_rooftop,115,2026-06-19,false
POS0000515,PMS000258,guest_key_00258,in_room_dining,195,2026-06-21,false
POS0000516,PMS000259,guest_key_00259,calabra_rooftop,285,2026-03-05,false
POS0000517,PMS000259,,calabra_rooftop,260,2026-03-05,false
POS0000518,PMS000259,guest_key_00259,valet_parking,100,2026-03-05,false
POS0000519,PMS000259,,calabra_rooftop,140,2026-03-05,false
POS0000520,PMS000262,guest_key_00262,palma_lobby_lounge,85,2026-05-06,false
POS0000521,PMS000262,guest_key_00262,calabra_rooftop,120,2026-05-04,false
POS0000522,PMS000263,guest_key_00263,spa_wellness,205,2026-03-29,false
POS0000523,PMS000263,guest_key_00263,palma_lobby_lounge,140,2026-03-29,false
POS0000524,PMS000263,guest_key_00263,calabra_rooftop,70,2026-03-27,false
POS0000525,PMS000264,guest_key_00264,spa_wellness,135,2026-04-06,false
POS0000526,PMS000265,guest_key_00265,spa_wellness,355,2026-01-14,false
POS0000527,,guest_key_00265,palma_lobby_lounge,95,2026-01-14,false
POS0000528,PMS000266,guest_key_00266,palma_lobby_lounge,85,2026-09-20,false
POS0000529,PMS000266,guest_key_00266,palma_lobby_lounge,155,2026-09-20,false
POS0000530,PMS000266,guest_key_00266,calabra_rooftop,175,2026-09-18,false
POS0000531,PMS000268,guest_key_00268,valet_parking,90,2026-02-23,false
POS0000532,PMS000268,guest_key_00268,in_room_dining,60,2026-02-23,false
POS0000533,PMS000270,guest_key_00270,valet_parking,130,2026-10-19,false
POS0000534,PMS000270,guest_key_00270,calabra_rooftop,70,2026-10-19,false
POS0000535,PMS000270,guest_key_00270,spa_wellness,165,2026-10-19,false
POS0000536,PMS000271,,mini_bar_amenity,45,2026-09-29,false
POS0000537,PMS000271,guest_key_00271,calabra_rooftop,130,2026-09-29,false
POS0000538,PMS000271,guest_key_00271,palma_lobby_lounge,65,2026-09-27,false
POS0000539,PMS000271,guest_key_00271,palma_lobby_lounge,100,2026-09-27,false
POS0000540,,,in_room_dining,105,2026-04-26,false
POS0000541,PMS000272,guest_key_00272,calabra_rooftop,145,2026-04-26,false
POS0000542,PMS000272,guest_key_00272,in_room_dining,30,2026-04-26,false
POS0000543,,guest_key_00272,calabra_rooftop,150,2026-04-26,false
POS0000544,PMS000273,guest_key_00273,in_room_dining,170,2026-10-15,false
POS0000545,PMS000273,guest_key_00273,palma_lobby_lounge,45,2026-10-15,false
POS0000546,PMS000273,guest_key_00273,palma_lobby_lounge,275,2026-10-15,false
POS0000547,PMS000274,guest_key_00274,calabra_rooftop,180,2026-03-27,false
POS0000548,PMS000275,guest_key_00275,mini_bar_amenity,55,2026-12-02,false
POS0000549,PMS000275,guest_key_00275,valet_parking,30,2026-12-02,false
POS0000550,PMS000275,guest_key_00275,in_room_dining,105,2026-12-02,false
POS0000551,,guest_key_00276,palma_lobby_lounge,40,2026-03-21,false
POS0000552,PMS000276,guest_key_00276,palma_lobby_lounge,80,2026-03-23,false
POS0000553,PMS000276,guest_key_00276,valet_parking,55,2026-03-22,false
POS0000554,PMS000276,guest_key_00276,valet_parking,105,2026-03-22,false
POS0000555,PMS000277,guest_key_00277,calabra_rooftop,270,2026-07-20,false
POS0000556,PMS000277,guest_key_00277,mini_bar_amenity,60,2026-07-19,false
POS0000557,PMS000277,guest_key_00277,spa_wellness,900,2026-07-20,false
POS0000558,PMS000278,guest_key_00278,valet_parking,55,2026-07-11,false
POS0000559,PMS000278,guest_key_00278,calabra_rooftop,265,2026-07-11,false
POS0000560,PMS000278,guest_key_00278,calabra_rooftop,205,2026-07-10,false
POS0000561,PMS000278,guest_key_00278,in_room_dining,70,2026-07-08,false
POS0000562,PMS000279,guest_key_00279,calabra_rooftop,205,2026-04-17,false
POS0000563,PMS000279,guest_key_00279,palma_lobby_lounge,35,2026-04-15,false
POS0000564,PMS000279,,calabra_rooftop,190,2026-04-17,false
POS0000565,PMS000279,guest_key_00279,mini_bar_amenity,25,2026-04-15,false
POS0000566,PMS000280,guest_key_00280,in_room_dining,260,2026-10-03,false
POS0000567,PMS000280,guest_key_00280,palma_lobby_lounge,85,2026-10-03,false
POS0000568,PMS000281,guest_key_00281,valet_parking,110,2026-08-14,false
POS0000569,PMS000281,guest_key_00281,valet_parking,105,2026-08-14,false
POS0000570,PMS000282,guest_key_00282,palma_lobby_lounge,90,2026-01-10,false
POS0000571,PMS000282,,calabra_rooftop,290,2026-01-09,false
POS0000572,PMS000282,,spa_wellness,250,2026-01-09,false
POS0000573,PMS000282,guest_key_00282,calabra_rooftop,225,2026-01-09,false
POS0000574,PMS000283,guest_key_00283,spa_wellness,160,2026-02-19,false
POS0000575,PMS000283,,calabra_rooftop,260,2026-02-18,false
POS0000576,PMS000283,guest_key_00283,spa_wellness,270,2026-02-19,false
POS0000577,PMS000284,guest_key_00284,in_room_dining,150,2026-01-10,true
POS0000578,PMS000285,guest_key_00285,calabra_rooftop,480,2026-08-24,false
POS0000579,PMS000286,guest_key_00286,valet_parking,135,2026-05-11,false
POS0000580,PMS000286,guest_key_00286,calabra_rooftop,255,2026-05-11,false
POS0000581,PMS000286,guest_key_00286,spa_wellness,230,2026-05-10,false
POS0000582,PMS000286,guest_key_00286,calabra_rooftop,220,2026-05-10,false
POS0000583,PMS000287,,valet_parking,70,2026-06-01,false
POS0000584,PMS000288,guest_key_00288,calabra_rooftop,300,2026-12-12,false
POS0000585,PMS000289,guest_key_00289,calabra_rooftop,210,2026-08-20,false
POS0000586,PMS000289,guest_key_00289,valet_parking,100,2026-08-21,false
POS0000587,PMS000289,guest_key_00289,valet_parking,65,2026-08-21,false
POS0000588,PMS000290,guest_key_00290,valet_parking,25,2026-07-21,false
POS0000589,PMS000290,,valet_parking,30,2026-07-23,false
POS0000590,PMS000290,guest_key_00290,valet_parking,110,2026-07-23,false
POS0000591,PMS000292,guest_key_00292,mini_bar_amenity,25,2026-01-24,false
POS0000592,PMS000292,,valet_parking,120,2026-01-24,false
POS0000593,PMS000293,guest_key_00293,calabra_rooftop,260,2026-02-16,false
POS0000594,PMS000293,guest_key_00293,calabra_rooftop,205,2026-02-17,true
POS0000595,PMS000293,guest_key_00293,calabra_rooftop,330,2026-02-18,false
POS0000596,PMS000293,guest_key_00293,calabra_rooftop,120,2026-02-16,false
POS0000597,PMS000294,guest_key_00294,palma_lobby_lounge,80,2026-10-07,false
POS0000598,PMS000294,guest_key_00294,palma_lobby_lounge,45,2026-10-08,false
POS0000599,PMS000294,guest_key_00294,mini_bar_amenity,30,2026-10-13,false
POS0000600,PMS000296,,valet_parking,150,2026-05-28,false
POS0000601,PMS000297,guest_key_00297,in_room_dining,250,2026-09-24,false
POS0000602,PMS000297,guest_key_00297,in_room_dining,90,2026-09-24,false
POS0000603,PMS000297,guest_key_00297,calabra_rooftop,345,2026-09-24,false
POS0000604,PMS000297,guest_key_00297,in_room_dining,110,2026-09-24,false
POS0000605,PMS000298,guest_key_00298,calabra_rooftop,90,2026-09-03,false
POS0000606,PMS000298,guest_key_00298,palma_lobby_lounge,105,2026-09-03,false
POS0000607,PMS000298,guest_key_00298,valet_parking,75,2026-09-05,false
POS0000608,PMS000298,guest_key_00298,calabra_rooftop,80,2026-09-04,false
POS0000609,PMS000299,guest_key_00299,valet_parking,40,2026-04-26,false
POS0000610,PMS000299,guest_key_00299,palma_lobby_lounge,55,2026-04-25,false
POS0000611,PMS000300,guest_key_00300,calabra_rooftop,170,2026-08-02,true
POS0000612,PMS000300,guest_key_00300,valet_parking,90,2026-08-02,true
POS0000613,PMS000300,guest_key_00300,palma_lobby_lounge,145,2026-08-02,false
POS0000614,PMS000301,guest_key_00301,calabra_rooftop,145,2026-05-13,false
POS0000615,PMS000302,guest_key_00302,palma_lobby_lounge,480,2026-04-09,false
POS0000616,PMS000302,guest_key_00302,mini_bar_amenity,35,2026-04-08,false
POS0000617,PMS000302,guest_key_00302,palma_lobby_lounge,155,2026-04-07,false
POS0000618,PMS000302,guest_key_00302,calabra_rooftop,130,2026-04-09,false
POS0000619,PMS000304,,palma_lobby_lounge,80,2026-02-25,false
POS0000620,,guest_key_00304,valet_parking,100,2026-02-25,false
POS0000621,,guest_key_00307,palma_lobby_lounge,20,2026-10-24,false
POS0000622,PMS000307,guest_key_00307,spa_wellness,415,2026-10-23,false
POS0000623,PMS000310,guest_key_00310,palma_lobby_lounge,50,2026-02-05,false
POS0000624,PMS000310,guest_key_00310,calabra_rooftop,410,2026-02-06,false
POS0000625,PMS000310,guest_key_00310,calabra_rooftop,900,2026-02-05,false
POS0000626,PMS000311,guest_key_00311,mini_bar_amenity,50,2026-12-27,false
